ToyCar
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.7221,0.7052631578947368,0.5,1.0,0.6666666666666666
01,source,0.8081000000000002,0.6552631578947369,0.5,1.0,0.6666666666666666
02,source,0.7889,0.5236842105263158,0.5,1.0,0.6666666666666666
00,target,0.6221000000000001,0.5047368421052632,0.5,1.0,0.6666666666666666
01,target,0.6812999999999999,0.598421052631579,0.5,1.0,0.6666666666666666
02,target,0.5155,0.5121052631578947,0.5,1.0,0.6666666666666666
arithmetic mean,,0.6896666666666667,0.5832456140350878,0.5,1.0,0.6666666666666666
harmonic mean,,0.6737777822957542,0.5736916049434314,0.5,1.0,0.6666666666666666

ToyTrain
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.6338999999999999,0.5336842105263158,0.5,1.0,0.6666666666666666
01,source,0.8038,0.6126315789473684,0.5,1.0,0.6666666666666666
02,source,0.8351999999999999,0.47368421052631576,0.5,1.0,0.6666666666666666
00,target,0.3358,0.4789473684210526,0.5,1.0,0.6666666666666666
01,target,0.3894,0.47947368421052633,0.5,1.0,0.6666666666666666
02,target,0.6119,0.5431578947368421,0.5,1.0,0.6666666666666666
arithmetic mean,,0.6016666666666667,0.5202631578947369,0.5,1.0,0.6666666666666666
harmonic mean,,0.5357518400894208,0.5158273749978166,0.5,1.0,0.6666666666666666

fan
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.6608,0.4884210526315789,0.5,1.0,0.6666666666666666
01,source,0.8449,0.7973684210526316,0.5,1.0,0.6666666666666666
02,source,0.8372999999999999,0.7694736842105263,0.5,1.0,0.6666666666666666
00,target,0.6575000000000001,0.5431578947368421,0.5,1.0,0.6666666666666666
01,target,0.8448,0.718421052631579,0.5,1.0,0.6666666666666666
02,target,0.6625999999999999,0.7210526315789474,0.5,1.0,0.6666666666666666
arithmetic mean,,0.7513166666666665,0.6729824561403509,0.5,1.0,0.6666666666666666
harmonic mean,,0.7402805697030839,0.6506874609612874,0.5,1.0,0.6666666666666666

gearbox
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.8751648351648351,0.7584988111303901,0.35,1.0,0.5185185185185185
01,source,0.7907235939643347,0.586311457656487,0.5,1.0,0.6666666666666666
02,source,0.750469672571122,0.6051219029861288,0.5609756097560976,1.0,0.71875
00,target,0.8434606481481481,0.6939977257959714,0.5294117647058824,1.0,0.6923076923076924
01,target,0.7493998628257889,0.601111833080644,0.5,1.0,0.6666666666666666
02,target,0.7284126984126984,0.5937761069340017,0.5333333333333333,1.0,0.6956521739130436
arithmetic mean,,0.7896052185144878,0.6398029729306038,0.4956201179658855,1.0,0.6597602863454313
harmonic mean,,0.7860969657125909,0.6339024544559321,0.4837289526578246,1.0,0.6520449058991727

pump
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.8019,0.6647368421052632,0.5,1.0,0.6666666666666666
01,source,0.9380000000000001,0.8500000000000001,0.5,1.0,0.6666666666666666
02,source,0.7342,0.598421052631579,0.5,1.0,0.6666666666666666
00,target,0.8291000000000002,0.7194736842105263,0.5,1.0,0.6666666666666666
01,target,0.6619,0.5505263157894736,0.5,1.0,0.6666666666666666
02,target,0.5467,0.5368421052631579,0.5,1.0,0.6666666666666666
arithmetic mean,,0.7519666666666668,0.6533333333333333,0.5,1.0,0.6666666666666666
harmonic mean,,0.7298160982173449,0.6368762089991735,0.5,1.0,0.6666666666666666

slider
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.9077,0.7647368421052632,0.5,1.0,0.6666666666666666
01,source,0.8787,0.6268421052631579,0.5,1.0,0.6666666666666666
02,source,0.8259358288770055,0.7856271695280983,0.4811320754716981,1.0,0.6496815286624203
00,target,0.6683,0.5284210526315789,0.5,1.0,0.6666666666666666
01,target,0.5927551020408164,0.5486573576799141,0.5050505050505051,1.0,0.6711409395973155
02,target,0.5584390618992695,0.5382342823610352,0.5,1.0,0.6666666666666666
arithmetic mean,,0.7386383321361819,0.6320864682615078,0.4976970967537005,1.0,0.6645815224877337
harmonic mean,,0.7122037688438931,0.615460725890741,0.4975771569807148,1.0,0.6645095441811982

valve
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.6279,0.5826315789473684,0.5,1.0,0.6666666666666666
01,source,0.6321000000000001,0.5610526315789474,0.5,1.0,0.6666666666666666
02,source,0.6814,0.5547368421052632,0.5,1.0,0.6666666666666666
00,target,0.5638000000000001,0.6231578947368421,0.5,1.0,0.6666666666666666
01,target,0.7355,0.6336842105263158,0.5,1.0,0.6666666666666666
02,target,0.38109999999999994,0.5010526315789474,0.5,1.0,0.6666666666666666
arithmetic mean,,0.6036333333333334,0.5760526315789474,0.5,1.0,0.6666666666666666
harmonic mean,,0.5769515724952512,0.5725206048872649,0.5,1.0,0.6666666666666666

,,AUC,pAUC,precision,recall,F1 score
"arithmetic mean over all machine types, sections, and domains",,0.7037847929500954,0.6111095191677954,0.4990453163885123,1.0,0.6653821631666429
"harmonic mean over all machine types, sections, and domains",,0.6678624574036867,0.5963679138747798,0.4972646194658283,1.0,0.6642307752429693

