ToyCar
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.7523,0.6389473684210526,0.5568862275449101,0.93,0.6966292134831461
01,source,0.6948,0.6705263157894736,0.5590062111801242,0.9,0.6896551724137931
02,source,0.4928,0.5747368421052632,0.4573643410852713,0.59,0.5152838427947598
00,target,0.32680000000000003,0.5105263157894737,0.42771084337349397,0.71,0.5338345864661654
01,target,0.7595,0.5952631578947368,0.6114649681528662,0.96,0.7470817120622568
02,target,0.7046,0.5189473684210526,0.5,1.0,0.6666666666666666
arithmetic mean,,0.6218,0.5848245614035087,0.5187387652227776,0.8483333333333333,0.6415251989811314
harmonic mean,,0.5663787921505845,0.5790367563718705,0.5108785922370748,0.8183961762158446,0.6290664598771614

ToyTrain
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.5345,0.5426315789473685,0.5103092783505154,0.99,0.673469387755102
01,source,0.7012999999999999,0.5763157894736842,0.5487804878048781,0.9,0.6818181818181819
02,source,0.7578,0.47368421052631576,0.5649717514124294,1.0,0.7220216606498194
00,target,0.4674,0.4831578947368421,0.5,1.0,0.6666666666666666
01,target,0.41159999999999997,0.4842105263157895,0.4943820224719101,0.88,0.6330935251798561
02,target,0.6085,0.5715789473684211,0.5,1.0,0.6666666666666666
arithmetic mean,,0.5801833333333333,0.5219298245614036,0.5197405900066222,0.9616666666666668,0.6739560147893822
harmonic mean,,0.5540747512827836,0.5184205317598676,0.5183788878416588,0.9588377723970944,0.6729429357985249

fan
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.6208,0.5057894736842106,0.5555555555555556,0.9,0.6870229007633587
01,source,0.8371,0.7773684210526315,0.5875,0.94,0.7230769230769232
02,source,0.812,0.753157894736842,0.5843373493975904,0.97,0.7293233082706768
00,target,0.6557,0.5321052631578947,0.5620915032679739,0.86,0.6798418972332015
01,target,0.7938000000000001,0.6421052631578947,0.5,1.0,0.6666666666666666
02,target,0.7668999999999999,0.6626315789473685,0.5212765957446809,0.98,0.6805555555555556
arithmetic mean,,0.7477166666666667,0.6455263157894736,0.5517935006609668,0.9416666666666668,0.6944145419277304
harmonic mean,,0.7383930091797537,0.629123377352554,0.549908555790818,0.9391041668300217,0.6936427181222111

gearbox
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.8255433455433456,0.7199408778356147,0.42083333333333334,0.9619047619047619,0.5855072463768116
01,source,0.7505144032921811,0.5486787957548191,0.6381578947368421,0.8981481481481481,0.7461538461538462
02,source,0.7743558776167471,0.6253213549170834,0.5982532751091703,0.9927536231884058,0.7465940054495912
00,target,0.7407407407407407,0.6908503898635477,0.6097560975609756,0.9259259259259259,0.7352941176470589
01,target,0.6781550068587104,0.5558984910836763,0.5763888888888888,0.7685185185185185,0.6587301587301586
02,target,0.6807936507936508,0.5476190476190477,0.5514018691588785,0.9833333333333333,0.7065868263473052
arithmetic mean,,0.7416838374742292,0.6147181595122982,0.5657985597980147,0.9217640518365156,0.696477700117462
harmonic mean,,0.738134326189402,0.6070902933674338,0.555386889657156,0.9148490153476531,0.6911749977132858

pump
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.7139,0.6473684210526316,0.5,1.0,0.6666666666666666
01,source,0.9221,0.7615789473684211,0.6012269938650306,0.98,0.7452471482889732
02,source,0.6645,0.5789473684210527,0.5079365079365079,0.96,0.6643598615916955
00,target,0.7806000000000001,0.6426315789473684,0.5052083333333334,0.97,0.6643835616438356
01,target,0.47600000000000003,0.48736842105263156,0.5,1.0,0.6666666666666666
02,target,0.5198,0.5168421052631579,0.5027027027027027,0.93,0.6526315789473685
arithmetic mean,,0.6794833333333333,0.6057894736842105,0.5195124229729292,0.9733333333333333,0.6766592473008676
harmonic mean,,0.6454492151380018,0.5924279430213113,0.51721266235918,0.9727198320187852,0.6753366557832564

slider
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.851,0.7052631578947368,0.6266666666666667,0.94,0.752
01,source,0.8852,0.6147368421052631,0.6329113924050633,1.0,0.7751937984496124
02,source,0.8311051693404634,0.8292522750727085,0.5245901639344263,0.9411764705882353,0.6736842105263159
00,target,0.7201,0.5505263157894736,0.5050505050505051,1.0,0.6711409395973155
01,target,0.5413265306122449,0.50515574650913,0.5051546391752577,0.98,0.6666666666666666
02,target,0.5745866974240676,0.5118274347922863,0.5,1.0,0.6666666666666666
arithmetic mean,,0.7338863995627961,0.6194602953605998,0.5490622278719866,0.9768627450980393,0.7008920469844294
harmonic mean,,0.707181506635801,0.5999794195106611,0.543400170839933,0.9761275083335174,0.6981483286681799

valve
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.6403000000000001,0.5947368421052631,0.5394736842105263,0.82,0.6507936507936507
01,source,0.5339,0.5136842105263157,0.5030674846625767,0.82,0.623574144486692
02,source,0.571,0.541578947368421,0.5213675213675214,0.61,0.5622119815668203
00,target,0.5529,0.618421052631579,0.47928994082840237,0.81,0.6022304832713755
01,target,0.7228,0.6178947368421053,0.5,1.0,0.6666666666666666
02,target,0.441,0.49105263157894735,0.48520710059171596,0.82,0.6096654275092938
arithmetic mean,,0.5769833333333333,0.5628947368421052,0.5047342886101237,0.8133333333333335,0.6191903923824165
harmonic mean,,0.5636015452056155,0.5583238280980232,0.5039098548573656,0.7965537104888754,0.6173048985523513

,,AUC,pAUC,precision,recall,F1 score
"arithmetic mean over all machine types, sections, and domains",,0.6688195576719559,0.5935919095933714,0.5327686221633459,0.9195657328954128,0.6718735917833458
