ToyCar
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.6783,0.6805263157894736,0.5384615384615384,0.84,0.6562499999999999
01,source,0.6314000000000001,0.6242105263157894,0.52,0.91,0.6618181818181817
02,source,0.5213000000000001,0.5152631578947369,0.5126582278481012,0.81,0.627906976744186
00,target,0.3218,0.4831578947368421,0.46153846153846156,0.84,0.5957446808510639
01,target,0.6828000000000001,0.6089473684210527,0.5393258426966292,0.96,0.6906474820143884
02,target,0.6384,0.5368421052631579,0.5025125628140703,1.0,0.6688963210702341
arithmetic mean,,0.5790000000000001,0.5748245614035088,0.5124161055598001,0.8933333333333332,0.650210607083009
harmonic mean,,0.5398192664131142,0.5667397289861436,0.5110005473561577,0.8880878931105717,0.6487272517647117

ToyTrain
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.4447,0.5257894736842105,0.49238578680203043,0.97,0.6531986531986531
01,source,0.7823999999999999,0.6252631578947369,0.5757575757575758,0.95,0.7169811320754716
02,source,0.7636000000000001,0.47368421052631576,0.5524861878453039,1.0,0.7117437722419929
00,target,0.389,0.4826315789473684,0.5,1.0,0.6666666666666666
01,target,0.4712,0.4789473684210526,0.5136612021857924,0.94,0.6643109540636042
02,target,0.7162000000000001,0.5636842105263158,0.5,1.0,0.6666666666666666
arithmetic mean,,0.5945166666666667,0.525,0.5223817920984505,0.9766666666666666,0.6799279741521759
harmonic mean,,0.5491686742389474,0.5196484051268178,0.520626418183985,0.9760240979693631,0.6790415326793359

fan
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.6283,0.4978947368421053,0.5724137931034483,0.83,0.6775510204081633
01,source,0.8507,0.8042105263157895,0.5688622754491018,0.95,0.7116104868913858
02,source,0.8030000000000002,0.7668421052631579,0.5511363636363636,0.97,0.7028985507246377
00,target,0.6639999999999999,0.54,0.5723684210526315,0.87,0.6904761904761905
01,target,0.8449,0.7336842105263158,0.5,1.0,0.6666666666666666
02,target,0.6755000000000001,0.708421052631579,0.49238578680203043,0.97,0.6531986531986531
arithmetic mean,,0.7444000000000001,0.6751754385964911,0.5428611066739293,0.9316666666666666,0.6837335947276161
harmonic mean,,0.7332802991993105,0.6534248281474787,0.5406686473407467,0.9275388396013128,0.6831339224508916

gearbox
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.8626617826617827,0.7471884840305894,0.40076335877862596,1.0,0.5722070844686649
01,source,0.794238683127572,0.5917262291531298,0.580110497237569,0.9722222222222222,0.7266435986159169
02,source,0.7661030595813205,0.5996129615504139,0.5655737704918032,1.0,0.7225130890052355
00,target,0.8008294753086419,0.6768396686159844,0.5824175824175825,0.9814814814814815,0.7310344827586207
01,target,0.7619170096021947,0.5908237672370226,0.5531914893617021,0.9629629629629629,0.7027027027027027
02,target,0.7194444444444444,0.5898078529657477,0.5381165919282511,1.0,0.6997084548104956
arithmetic mean,,0.7841990757876593,0.6326664939254814,0.5366955483692557,0.9861111111111112,0.6924682353936059
harmonic mean,,0.7817871529981025,0.6275141183628763,0.5276965800560204,0.9858852628243784,0.6874399081453101

pump
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.8035000000000001,0.6647368421052631,0.5,1.0,0.6666666666666666
01,source,0.9179,0.8305263157894738,0.5892857142857143,0.99,0.7388059701492538
02,source,0.7063999999999999,0.5931578947368421,0.5025125628140703,1.0,0.6688963210702341
00,target,0.8254999999999999,0.7221052631578948,0.5,0.99,0.6644295302013423
01,target,0.5152,0.5126315789473684,0.5,1.0,0.6666666666666666
02,target,0.4951,0.5363157894736842,0.5,0.98,0.6621621621621622
arithmetic mean,,0.7106,0.6432456140350878,0.5152997128499641,0.9933333333333335,0.6779378861527209
harmonic mean,,0.6725099024772743,0.6253626013476261,0.5133922783727021,0.9932771388595024,0.6769113483585202

slider
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.8826999999999999,0.7368421052631579,0.631578947368421,0.96,0.7619047619047619
01,source,0.8499,0.631578947368421,0.6037735849056604,0.96,0.7413127413127413
02,source,0.8080213903743315,0.8123651374425368,0.5027624309392266,0.8921568627450981,0.6431095406360424
00,target,0.6855,0.5352631578947369,0.5025125628140703,1.0,0.6688963210702341
01,target,0.5839795918367346,0.5551020408163265,0.5025380710659898,0.99,0.6666666666666667
02,target,0.5064398308342946,0.5207308929763856,0.5,1.0,0.6666666666666666
arithmetic mean,,0.7194234688408935,0.631980380293594,0.5405275995155614,0.9670261437908496,0.6914261163761856
harmonic mean,,0.6902237117011892,0.6146572417305909,0.5353083445609993,0.9655129298603637,0.6887524010279777

valve
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.5933,0.6142105263157894,0.48427672955974843,0.77,0.5945945945945945
01,source,0.6525000000000001,0.5836842105263158,0.5026178010471204,0.96,0.6597938144329896
02,source,0.6444999999999999,0.5531578947368421,0.5454545454545454,0.78,0.6419753086419753
00,target,0.567,0.6473684210526316,0.4857142857142857,0.85,0.6181818181818183
01,target,0.7365,0.6257894736842106,0.5,1.0,0.6666666666666666
02,target,0.354,0.49473684210526314,0.4787234042553192,0.9,0.6250000000000001
arithmetic mean,,0.5913,0.5864912280701754,0.4994644610051698,0.8766666666666666,0.634368700419674
harmonic mean,,0.5599132453559483,0.5817822411641765,0.4985225391406903,0.8683066827665784,0.633393616858145

,,AUC,pAUC,precision,recall,F1 score
"arithmetic mean over all machine types, sections, and domains",,0.6747770301850314,0.6099119594749055,0.5242351894388756,0.9464005602240897,0.6728675877578555
