ToyCar
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.681,0.7005263157894737,0.5617977528089888,0.5,0.5291005291005291
01,source,0.6651,0.6336842105263158,0.7543859649122807,0.43,0.5477707006369427
02,source,0.415,0.47368421052631576,0.43103448275862066,0.25,0.3164556962025316
00,target,0.54,0.49894736842105264,0.4117647058823529,0.07,0.11965811965811966
01,target,0.6332000000000001,0.5936842105263158,0.5980392156862745,0.61,0.6039603960396039
02,target,0.43119999999999997,0.4936842105263158,0.44,0.22,0.29333333333333333
arithmetic mean,,0.5609166666666666,0.5657017543859649,0.5328370203414196,0.3466666666666667,0.40171312916184343
harmonic mean,,0.5389943647527966,0.5539713386423664,0.5085171863833281,0.20836158883736797,0.29560213684194825

ToyTrain
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.5940000000000001,0.5242105263157895,0.0,0.0,0.0
01,source,0.718,0.588421052631579,1.0,0.04,0.07692307692307693
02,source,0.7272,0.47368421052631576,0.6363636363636364,0.21,0.31578947368421056
00,target,0.3943,0.47736842105263155,0.0,0.0,0.0
01,target,0.3841,0.47842105263157897,0.14285714285714285,0.01,0.018691588785046728
02,target,0.6446,0.5768421052631579,1.0,0.09,0.16513761467889906
arithmetic mean,,0.5770333333333334,0.5198245614035087,0.4632034632034632,0.05833333333333333,0.09609029234520555
harmonic mean,,0.5384848285536268,0.5156052790674618,6.66133814775093e-16,6.661338147750835e-16,6.661338147750883e-16

fan
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.4722,0.5031578947368421,0.5584415584415584,0.43,0.48587570621468923
01,source,0.7961,0.8036842105263158,0.8947368421052632,0.68,0.7727272727272727
02,source,0.7327,0.7689473684210526,0.6875,0.66,0.673469387755102
00,target,0.6107,0.5542105263157895,0.6,0.6,0.6
01,target,0.8603999999999999,0.7763157894736843,0.5,1.0,0.6666666666666666
02,target,0.637,0.7331578947368421,0.44666666666666666,0.67,0.536
arithmetic mean,,0.68485,0.6899122807017544,0.6145575112022481,0.6733333333333333,0.6224565055606218
harmonic mean,,0.6587427655551094,0.6675074763301344,0.5843190489552726,0.633544594438065,0.6079369835876475

gearbox
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.863931623931624,0.746031746031746,0.45662100456621,0.9523809523809523,0.6172839506172839
01,source,0.7202503429355281,0.5938018915601762,0.7128712871287128,0.6666666666666666,0.6889952153110047
02,source,0.7220209339774557,0.5938215102974829,0.5648535564853556,0.9782608695652174,0.716180371352785
00,target,0.7622492283950618,0.6501380766731644,0.6515151515151515,0.7962962962962963,0.7166666666666667
01,target,0.7063614540466393,0.5899213053209155,0.6728971962616822,0.6666666666666666,0.6697674418604651
02,target,0.6876984126984127,0.593358395989975,0.5454545454545454,1.0,0.7058823529411764
arithmetic mean,,0.743751999330787,0.6278454876455767,0.6007021235686096,0.8433785752626332,0.6857959997915636
harmonic mean,,0.7395861645159486,0.6232409797935733,0.5872291567790573,0.8187732505862234,0.6839355651402971

pump
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.8285,0.6768421052631579,0.532608695652174,0.98,0.6901408450704226
01,source,0.9077,0.8184210526315789,0.9552238805970149,0.64,0.7664670658682635
02,source,0.7032,0.5857894736842105,0.5527950310559007,0.89,0.6819923371647509
00,target,0.8194000000000001,0.7242105263157894,0.5132275132275133,0.97,0.6712802768166091
01,target,0.728,0.5836842105263158,0.6853932584269663,0.61,0.6455026455026455
02,target,0.5254,0.5289473684210526,0.4956521739130435,0.57,0.5302325581395348
arithmetic mean,,0.7520333333333333,0.6529824561403509,0.6224834254787689,0.7766666666666668,0.6642692880937044
harmonic mean,,0.7292084417748537,0.6389076387915045,0.5906425303765126,0.7379019380490386,0.6561109217149853

slider
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.8994,0.7678947368421052,0.875,0.77,0.8191489361702129
01,source,0.7821,0.6373684210526316,0.8709677419354839,0.54,0.6666666666666666
02,source,0.8275401069518717,0.8151796603808987,0.7722772277227723,0.7647058823529411,0.7684729064039408
00,target,0.6703,0.52,0.5076142131979695,1.0,0.6734006734006733
01,target,0.5839795918367348,0.5433941997851772,0.4970414201183432,0.84,0.62453531598513
02,target,0.46472510572856596,0.5177967988020802,0.5,1.0,0.6666666666666666
arithmetic mean,,0.7046741340861954,0.6336056361438155,0.6704834338290948,0.8191176470588234,0.7031485275488817
harmonic mean,,0.6700220248377123,0.6127102053179215,0.6271045991073692,0.7844448099379844,0.6970056377845293

valve
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.6712,0.6610526315789473,0.6395348837209303,0.55,0.5913978494623656
01,source,0.6554,0.5736842105263158,0.5658914728682171,0.73,0.6375545851528384
02,source,0.6432,0.5236842105263158,0.625,0.15,0.24193548387096772
00,target,0.5730000000000001,0.6631578947368422,0.5925925925925926,0.48,0.5303867403314917
01,target,0.7446,0.6289473684210527,0.5,1.0,0.6666666666666666
02,target,0.5321,0.4994736842105263,0.42105263157894735,0.08,0.13445378151260506
arithmetic mean,,0.6365833333333334,0.5916666666666668,0.5573452634601145,0.49833333333333335,0.4670658511661558
harmonic mean,,0.6290672685216204,0.5844872406492247,0.5457889825504421,0.23586718396220643,0.329387052432823

,,AUC,pAUC,precision,recall,F1 score
"arithmetic mean over all machine types, sections, and domains",,0.6656918285833784,0.6116484061553769,0.5802303201548169,0.5736899365221129,0.5200770848097108
"harmonic mean over all machine types, sections, and domains",,0.6342870034260539,0.5954706248735463,4.662936703425614e-15,4.662936703425534e-15,4.662936703425572e-15

